Column1,Soil_Name,MEAN_Yld_V,COUNT_Yld_,MEAN_Eleva,RANGE_Elev,Crop-Type,V.A.T(F),R.A.T(F),M.A.T(F),V.PET(inch),R.PET(inch),M.PET(inch),V.T.R(inch),R.T.R(inch),M.T.R(inch),NormalizedYield
1216,"Clontarf Fine Sandy Loam, 2-6 slope",30.17070833,12,1510.001092,1.6405,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.58248209
1217,"Clontarf Fine Sandy Loam, 2-6 slope",30.95873333,12,1508.907483,0.9842,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.597695868
1218,"Clontarf Fine Sandy Loam, 2-6 slope",28.47365833,12,1508.962158,0.9842,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.549718483
1219,"Clontarf Fine Sandy Loam, 2-6 slope",23.05422727,11,1508.944764,0.9842,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.445089798
1220,"Clontarf Fine Sandy Loam, 2-6 slope",21.57243077,13,1509.077831,0.9842,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.416481921
1221,"Clontarf Fine Sandy Loam, 2-6 slope",26.68994167,12,1508.5794,3.2808,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.515281671
1222,"Clontarf Fine Sandy Loam, 2-6 slope",32.82564444,18,1508.442711,2.9528,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.63373885
1223,"Clontarf Fine Sandy Loam, 2-6 slope",17.30375556,9,1511.814656,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.334069973
1224,"Clontarf Fine Sandy Loam, 2-6 slope",30.23378571,7,1511.825071,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.583699876
1225,"Hamerly-Wyard Loams, 0-3 slope",19.88129375,16,1510.424869,5.9055,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.383832471
1226,"Hamerly-Wyard Loams, 0-3 slope",20.54180625,16,1510.363356,4.5932,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.396584466
1227,"Hamerly-Wyard Loams, 0-3 slope",15.47818667,15,1509.306653,1.9685,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.298825153
1228,"Hamerly-Wyard Loams, 0-3 slope",24.86517647,17,1508.2465,0.9843,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.480052368
1229,"Hamerly-Wyard Loams, 0-3 slope",24.88445,12,1508.114617,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.480424466
1230,"Hamerly-Wyard Loams, 0-3 slope",24.10420909,11,1508.825464,1.3123,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.46536097
1231,"Hamerly-Wyard Loams, 0-3 slope",24.31123077,13,1509.204,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.469357774
1232,"Barnes-Svea Loams, 0-3 slope",27.01356111,18,1508.114611,1.9685,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.521529537
1233,"Barnes-Svea Loams, 0-3 slope",29.4285875,16,1507.533606,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.568154548
1234,"Barnes-Svea Loams, 0-3 slope",27.97351579,19,1507.530374,0.9842,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.540062625
1235,"Barnes-Svea Loams, 0-3 slope",26.243025,16,1508.00525,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.506653403
1236,"Barnes-Svea Loams, 0-3 slope",26.20768824,17,1507.8026,0.9843,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.505971184
1237,"Barnes-Svea Loams, 0-3 slope",22.95390588,17,1507.4552,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.443152972
1238,"Barnes-Svea Loams, 0-3 slope",19.1089625,16,1507.308037,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.36892168
1239,"Barnes-Svea Loams, 0-3 slope",20.53335455,11,1507.393791,0.3281,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.396421295
1240,"Barnes-Svea Loams, 0-3 slope",23.90803636,11,1507.5131,0,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.461573618
1241,"Barnes-Svea Loams, 0-3 slope",24.41499412,17,1507.378,0.3281,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.471361052
1242,"Barnes-Svea Loams, 0-3 slope",25.68466667,18,1507.239689,0.6561,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.495873619
1243,"Barnes-Svea Loams, 0-3 slope",28.40785789,19,1506.563421,1.3123,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.548448126
1244,"Barnes-Svea Loams, 0-3 slope",25.42838,15,1505.413367,0.9842,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.490925694
1245,"Barnes-Svea Loams, 0-3 slope",27.81114118,17,1505.949906,1.9685,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.536927787
1246,"Clontarf Fine Sandy Loam, 2-6 slope",25.58772222,18,1507.002756,1.3123,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.494001989
1247,"Clontarf Fine Sandy Loam, 2-6 slope",25.79421176,17,1506.818353,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.49798852
1248,"Clontarf Fine Sandy Loam, 2-6 slope",24.80148571,14,1506.482014,1.3123,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.47882274
1249,"Clontarf Fine Sandy Loam, 2-6 slope",25.649175,12,1505.107175,2.2966,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.495188409
1250,"Clontarf Fine Sandy Loam, 2-6 slope",24.34866667,12,1503.330042,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.47008052
1251,"Clontarf Fine Sandy Loam, 2-6 slope",25.42220556,18,1502.099728,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.490806489
1252,"Clontarf Fine Sandy Loam, 2-6 slope",24.02948333,18,1501.589372,1.6405,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.463918299
1253,"Clontarf Fine Sandy Loam, 2-6 slope",24.05232632,19,1501.020516,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.46435931
1254,"Clontarf Fine Sandy Loam, 2-6 slope",25.324275,16,1500.397794,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.488915821
1255,"Tonka Silt Loam, 0-1 slope",29.43920588,17,1499.754876,1.9685,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.568359549
1256,"Tonka Silt Loam, 0-1 slope",23.34964,10,1499.17976,1.3124,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.450793099
1257,"Barnes-Svea Loams, 0-3 slope",21.26076667,15,1498.87358,2.6247,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.410464868
1258,"Barnes-Svea Loams, 0-3 slope",26.79699231,13,1497.9987,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.517348414
1259,"Barnes-Svea Loams, 0-3 slope",33.01689375,16,1498.921419,1.3123,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.637431149
1260,"Barnes-Buse Loams, 3-6 slope",26.61416923,13,1500.825262,2.9528,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.513818792
1261,"Barnes-Buse Loams, 3-6 slope",23.34183333,15,1503.68548,3.2809,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.450642382
1262,"Barnes-Buse Loams, 3-6 slope",28.66583571,14,1505.029057,1.3123,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.553428701
1263,"Barnes-Svea Loams, 0-3 slope",30.4620125,8,1505.749675,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.58810607
1264,"Barnes-Svea Loams, 0-3 slope",27.42997,10,1506.92258,1.3123,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.529568815
1265,"Barnes-Svea Loams, 0-3 slope",28.1343,15,1507.359993,0.6561,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.543166759
1266,"Barnes-Svea Loams, 0-3 slope",28.94218571,14,1507.606843,0.3281,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.558763972
1267,"Barnes-Buse Loams, 3-6 slope",25.66378125,16,1508.046263,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.495470401
1268,"Barnes-Svea Loams, 0-3 slope",24.46680667,15,1507.950567,1.3124,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.472361356
1269,"Barnes-Svea Loams, 0-3 slope",22.66332667,15,1507.666213,0.9843,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.437542988
1270,"Barnes-Svea Loams, 0-3 slope",23.91607143,14,1506.716371,1.3123,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.461728744
1271,"Barnes-Svea Loams, 0-3 slope",27.23060667,15,1506.419533,0.3281,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.525719864
1272,"Barnes-Svea Loams, 0-3 slope",26.15245833,12,1506.802292,0.9842,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.504904904
1273,"Barnes-Svea Loams, 0-3 slope",24.95212727,11,1508.1693,1.3124,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.481731058
1274,"Barnes-Svea Loams, 0-3 slope",25.19122727,11,1509.034245,1.3123,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.486347173
1275,"Clontarf Fine Sandy Loam, 0-2 slope",25.62382,15,1510.48774,1.9685,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.4946989
1276,"Clontarf Fine Sandy Loam, 0-2 slope",24.10629375,16,1512.618937,2.9528,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.465401217
1277,"Clontarf Fine Sandy Loam, 0-2 slope",21.05926,15,1515.32152,4.5932,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.406574537
1278,"Barnes-Buse-Langhei Loams, 6-9 slope",20.51216667,15,1516.0433,3.937,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.396012238
1279,"Barnes-Buse-Langhei Loams, 6-9 slope",21.50161875,16,1515.715225,4.5932,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.415114809
1280,"Clontarf Fine Sandy Loam, 0-2 slope",23.08999375,16,1513.562181,5.2494,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.445780314
1281,"Clontarf Fine Sandy Loam, 0-2 slope",24.10003125,16,1511.593675,3.6089,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.465280312
1282,"Clontarf Fine Sandy Loam, 0-2 slope",29.83865833,12,1510.165125,2.9527,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.576071463
1283,"Clontarf Fine Sandy Loam, 2-6 slope",31.93355833,12,1508.1146,4.2651,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.616516046
1284,"Clontarf Fine Sandy Loam, 2-6 slope",30.29038125,16,1506.487869,4.5932,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.584792521
1285,"Clontarf Fine Sandy Loam, 2-6 slope",29.39595,16,1505.503606,4.2651,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.567524442
1286,"Clontarf Fine Sandy Loam, 2-6 slope",29.74701765,17,1505.853412,4.2651,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.574302228
1287,"Clontarf Fine Sandy Loam, 2-6 slope",26.51599412,17,1505.853376,4.9213,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.511923403
1288,"Clontarf Fine Sandy Loam, 2-6 slope",23.58998824,17,1504.888465,5.9055,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.455433313
1289,"Clontarf Fine Sandy Loam, 2-6 slope",25.42558824,17,1504.251571,5.5775,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.490871796
1290,"Clontarf Fine Sandy Loam, 2-6 slope",28.08488235,17,1507.378035,8.5302,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.542212692
1291,"Clontarf Fine Sandy Loam, 2-6 slope",22.20775,10,1512.07349,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.428747529
1292,"Clontarf Fine Sandy Loam, 2-6 slope",42.63648333,6,1511.832883,0.3281,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.823148985
1293,"Hamerly-Wyard Loams, 0-3 slope",23.80116667,21,1511.715733,4.9213,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.459510369
1294,"Hamerly-Wyard Loams, 0-3 slope",19.41381579,19,1510.914837,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.374807243
1295,"Hamerly-Wyard Loams, 0-3 slope",18.82252,10,1510.66273,2.2966,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.363391561
1296,"Hamerly-Wyard Loams, 0-3 slope",24.99521667,12,1509.071517,1.9685,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.482562951
1297,"Hamerly-Wyard Loams, 0-3 slope",26.21057778,18,1508.7161,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.50602697
1298,"Hamerly-Wyard Loams, 0-3 slope",25.30730625,16,1509.543138,2.2966,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.488588219
1299,"Hamerly-Wyard Loams, 0-3 slope",25.00451667,18,1510.192483,1.3124,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.482742499
1300,"Barnes-Svea Loams, 0-3 slope",26.54068125,16,1509.276575,2.2966,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.512400018
1301,"Barnes-Svea Loams, 0-3 slope",26.01317778,18,1508.278661,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.502215924
1302,"Barnes-Svea Loams, 0-3 slope",26.56261667,18,1507.968794,0.9843,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.512823508
1303,"Barnes-Svea Loams, 0-3 slope",26.28089412,17,1507.8412,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.507384513
1304,"Barnes-Svea Loams, 0-3 slope",25.50262857,14,1507.700586,0.3281,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.492359153
1305,"Barnes-Svea Loams, 0-3 slope",25.88388182,11,1507.662236,0.3281,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.499719709
1306,"Barnes-Svea Loams, 0-3 slope",24.77132308,13,1507.538338,0.3281,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.478240414
1307,"Barnes-Svea Loams, 0-3 slope",23.37724118,17,1507.6289,0.3281,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.451325973
1308,"Barnes-Svea Loams, 0-3 slope",25.73092941,17,1507.7254,0.3281,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.496766777
1309,"Barnes-Svea Loams, 0-3 slope",26.15147778,18,1507.385506,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.504885973
1310,"Barnes-Svea Loams, 0-3 slope",25.66025625,16,1507.205525,0.9842,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.495402346
1311,"Barnes-Svea Loams, 0-3 slope",28.29713889,18,1506.510656,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.546310561
1312,"Barnes-Svea Loams, 0-3 slope",29.78491304,23,1505.744313,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.575033845
1313,"Barnes-Svea Loams, 0-3 slope",29.424025,16,1506.2213,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.568066464
1314,"Clontarf Fine Sandy Loam, 2-6 slope",26.36395833,12,1507.267033,0.6561,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.508988168
1315,"Clontarf Fine Sandy Loam, 2-6 slope",25.30734545,11,1507.035909,0.328,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.488588976
1316,"Clontarf Fine Sandy Loam, 2-6 slope",24.2352,15,1506.638267,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.467889908
1317,"Clontarf Fine Sandy Loam, 2-6 slope",22.90105556,18,1505.781572,1.3123,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.442132633
1318,"Clontarf Fine Sandy Loam, 2-6 slope",24.12967647,17,1504.193694,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.465852649
1319,"Clontarf Fine Sandy Loam, 2-6 slope",23.83185625,16,1503.165975,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.460102868
1320,"Clontarf Fine Sandy Loam, 2-6 slope",23.20009444,18,1502.373156,0.9842,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.447905941
1321,"Clontarf Fine Sandy Loam, 2-6 slope",21.13247059,17,1501.6269,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.407987957
1322,"Clontarf Fine Sandy Loam, 2-6 slope",23.03524,15,1500.60146,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.444723226
1323,"Tonka Silt Loam, 0-1 slope",28.20851538,13,1499.311,0,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.544599577
1324,"Tonka Silt Loam, 0-1 slope",24.00696923,13,1499.538131,4.5931,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.463483637
1325,"Barnes-Svea Loams, 0-3 slope",20.305625,4,1498.6549,0,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.3920247
1326,"Barnes-Svea Loams, 0-3 slope",24.06900833,12,1499.256333,2.2966,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.464681377
1327,"Barnes-Svea Loams, 0-3 slope",26.7958,16,1499.6186,2.9527,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.517325395
1328,"Barnes-Buse Loams, 3-6 slope",29.36163125,16,1500.725881,2.6247,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.566861877
1329,"Barnes-Buse Loams, 3-6 slope",24.49414444,9,1502.591856,2.6247,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.472889145
1330,"Barnes-Svea Loams, 0-3 slope",23.64108,10,1503.96982,1.3124,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.456419702
1331,"Barnes-Svea Loams, 0-3 slope",23.60423333,15,1505.588373,2.6247,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.455708332
1332,"Barnes-Svea Loams, 0-3 slope",23.54697857,14,1506.927257,1.9685,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.454602959
1333,"Barnes-Svea Loams, 0-3 slope",25.572,15,1507.42562,0.9842,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.493698452
1334,"Barnes-Svea Loams, 0-3 slope",23.60952667,15,1507.77558,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.455810526
1335,"Barnes-Svea Loams, 0-3 slope",24.82729231,13,1508.371208,0.9843,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.479320968
1336,"Barnes-Svea Loams, 0-3 slope",22.8178,15,1509.394127,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.440525283
1337,"Barnes-Svea Loams, 0-3 slope",21.20607143,14,1510.020621,1.3124,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.40940891
1338,"Barnes-Svea Loams, 0-3 slope",21.58158182,11,1509.004409,1.9685,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.416658593
1339,"Barnes-Svea Loams, 0-3 slope",21.36622222,9,1507.768289,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.412500815
1340,"Barnes-Svea Loams, 0-3 slope",21.09923846,13,1507.563585,1.3123,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.40734637
1341,"Barnes-Svea Loams, 0-3 slope",22.55888571,14,1508.825464,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.435526629
1342,"Barnes-Svea Loams, 0-3 slope",22.03407857,14,1509.692529,1.3123,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.425394591
1343,"Clontarf Fine Sandy Loam, 0-2 slope",24.83282,15,1511.14392,1.9685,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.479427687
1344,"Clontarf Fine Sandy Loam, 0-2 slope",25.77453846,13,1512.055823,0.9843,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.497608703
1345,"Clontarf Fine Sandy Loam, 0-2 slope",23.75531429,14,1512.153171,1.3124,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.458625133
1346,"Clontarf Fine Sandy Loam, 0-2 slope",23.66662,15,1512.062553,1.6405,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.456912782
1347,"Clontarf Fine Sandy Loam, 0-2 slope",22.36360833,12,1511.723533,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.431756563
1348,"Clontarf Fine Sandy Loam, 0-2 slope",19.80342,10,1511.25326,0.9842,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.382329024
1349,"Clontarf Fine Sandy Loam, 0-2 slope",22.493,9,1509.991978,0.9843,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.434254626
1350,"Clontarf Fine Sandy Loam, 0-2 slope",23.71986429,14,1509.294129,0.9842,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.457940728
1351,"Clontarf Fine Sandy Loam, 2-6 slope",17.94179286,14,1508.473957,1.6404,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.346388056
1352,"Clontarf Fine Sandy Loam, 2-6 slope",20.45119,10,1507.18504,1.3123,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.394835009
1353,"Clontarf Fine Sandy Loam, 2-6 slope",21.08441111,9,1507.403767,0.9842,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.40706011
1354,"Clontarf Fine Sandy Loam, 2-6 slope",19.61627778,9,1507.513122,0.9842,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.378716017
1355,"Clontarf Fine Sandy Loam, 2-6 slope",21.32158,10,1508.36616,0.3281,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.411638943
1356,"Clontarf Fine Sandy Loam, 2-6 slope",27.52152,10,1508.10368,0.6562,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.531336299
1357,"Clontarf Fine Sandy Loam, 2-6 slope",31.939475,8,1507.636137,0.3281,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.616630274
1358,"Clontarf Fine Sandy Loam, 2-6 slope",30.04205714,14,1508.872329,1.9685,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.579998323
1359,"Clontarf Fine Sandy Loam, 2-6 slope",16.17374545,11,1512.374745,0.3281,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.312253758
1360,"Clontarf Fine Sandy Loam, 2-6 slope",34.86301429,7,1512.1063,0,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.673072744
1361,"Hamerly-Wyard Loams, 0-3 slope",27.16177222,18,1511.286083,1.9685,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.524390932
1362,"Hamerly-Wyard Loams, 0-3 slope",24.66046667,18,1511.450111,1.3123,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.476100197
1363,"Hamerly-Wyard Loams, 0-3 slope",23.39331765,17,1510.446576,2.9528,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.451636349
1364,"Hamerly-Wyard Loams, 0-3 slope",24.90054706,17,1508.555265,1.9685,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.48073524
1365,"Hamerly-Wyard Loams, 0-3 slope",23.51438667,15,1508.409887,1.9685,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.453973733
1366,"Hamerly-Wyard Loams, 0-3 slope",22.93585,18,1509.755033,2.2966,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.442804382
1367,"Barnes-Svea Loams, 0-3 slope",26.23765556,18,1509.682122,2.2966,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.50654974
1368,"Barnes-Svea Loams, 0-3 slope",27.96992353,17,1508.535976,1.9685,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.539993272
1369,"Barnes-Svea Loams, 0-3 slope",27.06584375,16,1508.128287,1.3124,Pinto Maverick,63,67,64,12.61,7.7,4.37,1.81,0.64,0.37,0.522538916
